observer,set,rep,pack_rep,card_name,rarity,card_type,creature_type,power,toughness,n_colors,color,CMC,finish,n_keywords,keywords,n,price
mz,Zendikar Rising,4,12,Stonework Packbeast,Common,Artifact Creature,Beast,2,1,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,27,Stonework Packbeast,Common,Artifact Creature,Beast,2,1,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,32,Stonework Packbeast,Common,Artifact Creature,Beast,2,1,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,2,Stonework Packbeast,Common,Artifact Creature,Beast,2,1,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,13,Stonework Packbeast,Common,Artifact Creature,Beast,2,1,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,33,Stonework Packbeast,Common,Artifact Creature,Beast,2,1,0,Colorless,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,20,Stormwild Capridor,Uncommon,Creature,Bird Goat,1,3,1,White,3,Regular,1,Flying,1,0.5
mz,Ikoria: Lair of Behemoths,2,27,Stormwild Capridor,Uncommon,Creature,Bird Goat,1,3,1,White,3,Regular,1,Flying,1,0.5
mz,Ikoria: Lair of Behemoths,3,16,Stormwild Capridor,Uncommon,Creature,Bird Goat,1,3,1,White,3,Regular,1,Flying,1,0.5
mz,Ikoria: Lair of Behemoths,3,29,Stormwild Capridor,Uncommon,Creature,Bird Goat,1,3,1,White,3,Regular,1,Flying,1,0.5
mz,Ikoria: Lair of Behemoths,4,11,Stormwild Capridor,Uncommon,Creature,Bird Goat,1,3,1,White,3,Regular,1,Flying,1,0.5
mz,Core 2021,1,2,Stormwing Entity,Rare,Creature,Elemental,3,3,1,Blue,5,Regular,2,"Flying, Prowess",1,4
mz,Core 2021,3,27,Stormwing Entity,Rare,Creature,Elemental,3,3,1,Blue,5,Regular,2,"Flying, Prowess",1,6
mz,Core 2021,3,28,Stormwing Entity,Rare,Creature,Elemental,3,3,1,Blue,5,Regular,2,"Flying, Prowess",1,4
mz,Core 2021,5,7,Stormwing Entity,Rare,Creature,Elemental,3,3,1,Blue,5,Regular,2,"Flying, Prowess",1,4
mz,Zendikar Rising,1,6,Strength of Solidarity,Common,Sorcery,,,,1,Green,1,Regular,0,,1,0.15
mz,Zendikar Rising,1,20,Strength of Solidarity,Common,Sorcery,,,,1,Green,1,Regular,0,,1,0.15
mz,Zendikar Rising,2,11,Strength of Solidarity,Common,Sorcery,,,,1,Green,1,Regular,0,,1,0.15
mz,Zendikar Rising,2,33,Strength of Solidarity,Common,Sorcery,,,,1,Green,1,Regular,0,,1,0.15
mz,Zendikar Rising,2,35,Strength of Solidarity,Common,Sorcery,,,,1,Green,1,Regular,0,,1,0.15
mz,Zendikar Rising,3,4,Strength of Solidarity,Common,Sorcery,,,,1,Green,1,Regular,0,,1,0.15
mz,Zendikar Rising,3,18,Strength of Solidarity,Common,Sorcery,,,,1,Green,1,Regular,0,,1,0.15
mz,Zendikar Rising,3,28,Strength of Solidarity,Common,Sorcery,,,,1,Green,1,Regular,0,,1,0.15
mz,Zendikar Rising,4,6,Strength of Solidarity,Common,Sorcery,,,,1,Green,1,Regular,0,,1,0.15
mz,Zendikar Rising,4,15,Strength of Solidarity,Common,Sorcery,,,,1,Green,1,Regular,0,,1,0.15
mz,Zendikar Rising,4,18,Strength of Solidarity,Common,Sorcery,,,,1,Green,1,Regular,0,,1,0.15
mz,Zendikar Rising,4,30,Strength of Solidarity,Common,Sorcery,,,,1,Green,1,Regular,0,,1,0.15
mz,Zendikar Rising,5,10,Strength of Solidarity,Common,Sorcery,,,,1,Green,1,Regular,0,,1,0.15
mz,Zendikar Rising,5,15,Strength of Solidarity,Common,Sorcery,,,,1,Green,1,Regular,0,,1,0.15
mz,Zendikar Rising,5,22,Strength of Solidarity,Common,Sorcery,,,,1,Green,1,Regular,0,,1,0.15
mz,Zendikar Rising,5,36,Strength of Solidarity,Common,Sorcery,,,,1,Green,1,Regular,0,,1,0.15
mz,Core 2021,1,2,"Subira, Tulzidi Caravanner",Rare,Creature,Human Shaman,2,3,1,Red,3,Regular,1,Haste,1,0.5
mz,Core 2021,2,8,"Subira, Tulzidi Caravanner",Rare,Creature,Human Shaman,2,3,1,Red,3,Regular,1,Haste,1,0.5
mz,Core 2021,3,32,"Subira, Tulzidi Caravanner",Rare,Creature,Human Shaman,2,3,1,Red,3,Regular,1,Haste,1,0.5
mz,Core 2021,4,1,"Subira, Tulzidi Caravanner",Rare,Creature,Human Shaman,2,3,1,Red,3,Regular,1,Haste,1,0.5
mz,Core 2021,4,6,"Subira, Tulzidi Caravanner",Rare,Creature,Human Shaman,2,3,1,Red,3,Regular,1,Haste,1,0.5
mz,Zendikar Rising,1,5,Subtle Strike,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,1,15,Subtle Strike,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,1,28,Subtle Strike,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,1,31,Subtle Strike,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,3,Subtle Strike,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,19,Subtle Strike,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,23,Subtle Strike,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,7,Subtle Strike,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,11,Subtle Strike,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,16,Subtle Strike,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,25,Subtle Strike,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,17,Subtle Strike,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,22,Subtle Strike,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,27,Subtle Strike,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,24,Subtle Strike,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,27,Subtle Strike,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,31,Subtle Strike,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,1,Sudden Spinnerets,Common,Instant,,,,1,Green,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,18,Sudden Spinnerets,Common,Instant,,,,1,Green,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,32,Sudden Spinnerets,Common,Instant,,,,1,Green,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,6,Sudden Spinnerets,Common,Instant,,,,1,Green,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,26,Sudden Spinnerets,Common,Instant,,,,1,Green,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,35,Sudden Spinnerets,Common,Instant,,,,1,Green,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,36,Sudden Spinnerets,Common,Instant,,,,1,Green,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,2,Sudden Spinnerets,Common,Instant,,,,1,Green,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,4,Sudden Spinnerets,Common,Instant,,,,1,Green,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,18,Sudden Spinnerets,Common,Instant,,,,1,Green,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,20,Sudden Spinnerets,Common,Instant,,,,1,Green,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,1,Sudden Spinnerets,Common,Instant,,,,1,Green,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,6,Sudden Spinnerets,Common,Instant,,,,1,Green,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,13,Sudden Spinnerets,Common,Instant,,,,1,Green,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,3,Sudden Spinnerets,Common,Instant,,,,1,Green,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,5,Sudden Spinnerets,Common,Instant,,,,1,Green,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,28,Sudden Spinnerets,Common,Instant,,,,1,Green,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,32,Sudden Spinnerets,Common,Instant,,,,1,Green,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,9,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,1,18,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,1,27,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,1,31,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,2,9,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,2,17,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,2,23,Suffocating Fumes,Common,Instant,,,,1,Black,3,Foil,1,Cycling,1,0.5
mz,Ikoria: Lair of Behemoths,2,28,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,2,34,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,3,6,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,3,21,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,3,33,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,4,8,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,4,11,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,4,19,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,4,28,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,5,2,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,5,5,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,5,14,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,5,27,Suffocating Fumes,Common,Instant,,,,1,Black,3,Regular,1,Cycling,1,0.15
mz,Core 2021,1,2,Sure Strike,Common,Instant,,,,1,Red,2,Regular,0,,1,0.15
mz,Core 2021,1,20,Sure Strike,Common,Instant,,,,1,Red,2,Regular,0,,1,0.15
mz,Core 2021,1,34,Sure Strike,Common,Instant,,,,1,Red,2,Regular,0,,1,0.15
mz,Core 2021,1,35,Sure Strike,Common,Instant,,,,1,Red,2,Foil,0,,1,0.25
mz,Core 2021,2,2,Sure Strike,Common,Instant,,,,1,Red,2,Regular,0,,1,0.15
mz,Core 2021,2,3,Sure Strike,Common,Instant,,,,1,Red,2,Regular,0,,1,0.15
mz,Core 2021,2,25,Sure Strike,Common,Instant,,,,1,Red,2,Regular,0,,1,0.15
mz,Core 2021,2,36,Sure Strike,Common,Instant,,,,1,Red,2,Regular,0,,1,0.15
mz,Core 2021,3,9,Sure Strike,Common,Instant,,,,1,Red,2,Regular,0,,1,0.15
mz,Core 2021,3,12,Sure Strike,Common,Instant,,,,1,Red,2,Regular,0,,1,0.15
mz,Core 2021,3,19,Sure Strike,Common,Instant,,,,1,Red,2,Regular,0,,1,0.15
mz,Core 2021,3,29,Sure Strike,Common,Instant,,,,1,Red,2,Regular,0,,1,0.15
mz,Core 2021,4,6,Sure Strike,Common,Instant,,,,1,Red,2,Regular,0,,1,0.15
mz,Core 2021,4,18,Sure Strike,Common,Instant,,,,1,Red,2,Regular,0,,1,0.15
mz,Core 2021,4,19,Sure Strike,Common,Instant,,,,1,Red,2,Regular,0,,1,0.15
mz,Core 2021,5,2,Sure Strike,Common,Instant,,,,1,Red,2,Regular,0,,1,0.15
mz,Core 2021,5,5,Sure Strike,Common,Instant,,,,1,Red,2,Regular,0,,1,0.15
mz,Core 2021,5,23,Sure Strike,Common,Instant,,,,1,Red,2,Regular,0,,1,0.15
mz,Core 2021,5,30,Sure Strike,Common,Instant,,,,1,Red,2,Regular,0,,1,0.15
mz,Zendikar Rising,1,15,Sure-Footed Infiltrator,Uncommon,Creature,Merfolk Rogue,2,3,1,Blue,4,Regular,0,,1,0.25
mz,Zendikar Rising,1,23,Sure-Footed Infiltrator,Uncommon,Creature,Merfolk Rogue,2,3,1,Blue,4,Regular,0,,1,0.25
mz,Zendikar Rising,2,12,Sure-Footed Infiltrator,Uncommon,Creature,Merfolk Rogue,2,3,1,Blue,4,Regular,0,,1,0.25
mz,Zendikar Rising,3,10,Sure-Footed Infiltrator,Uncommon,Creature,Merfolk Rogue,2,3,1,Blue,4,Regular,0,,1,0.25
mz,Zendikar Rising,4,21,Sure-Footed Infiltrator,Uncommon,Creature,Merfolk Rogue,2,3,1,Blue,4,Regular,0,,1,0.25
mz,Zendikar Rising,5,31,Sure-Footed Infiltrator,Uncommon,Creature,Merfolk Rogue,2,3,1,Blue,4,Regular,0,,1,0.25
mz,Ikoria: Lair of Behemoths,1,2,Survivors' Bond,Common,Sorcery,,,,1,Green,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,7,Survivors' Bond,Common,Sorcery,,,,1,Green,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,11,Survivors' Bond,Common,Sorcery,,,,1,Green,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,8,Survivors' Bond,Common,Sorcery,,,,1,Green,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,21,Survivors' Bond,Common,Sorcery,,,,1,Green,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,31,Survivors' Bond,Common,Sorcery,,,,1,Green,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,8,Survivors' Bond,Common,Sorcery,,,,1,Green,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,16,Survivors' Bond,Common,Sorcery,,,,1,Green,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,17,Survivors' Bond,Common,Sorcery,,,,1,Green,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,24,Survivors' Bond,Common,Sorcery,,,,1,Green,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,34,Survivors' Bond,Common,Sorcery,,,,1,Green,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,8,Survivors' Bond,Common,Sorcery,,,,1,Green,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,10,Survivors' Bond,Common,Sorcery,,,,1,Green,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,17,Survivors' Bond,Common,Sorcery,,,,1,Green,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,23,Survivors' Bond,Common,Sorcery,,,,1,Green,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,15,Survivors' Bond,Common,Sorcery,,,,1,Green,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,18,Survivors' Bond,Common,Sorcery,,,,1,Green,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,19,Swallow Whole,Uncommon,Sorcery,,,,1,White,1,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,1,21,Swallow Whole,Uncommon,Sorcery,,,,1,White,1,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,2,12,Swallow Whole,Uncommon,Sorcery,,,,1,White,1,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,2,16,Swallow Whole,Uncommon,Sorcery,,,,1,White,1,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,3,5,Swallow Whole,Uncommon,Sorcery,,,,1,White,1,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,4,12,Swallow Whole,Uncommon,Sorcery,,,,1,White,1,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,4,13,Swallow Whole,Uncommon,Sorcery,,,,1,White,1,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,4,33,Swallow Whole,Uncommon,Sorcery,,,,1,White,1,Foil,0,,1,1
mz,Ikoria: Lair of Behemoths,5,4,Swallow Whole,Uncommon,Sorcery,,,,1,White,1,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,5,5,Swallow Whole,Uncommon,Sorcery,,,,1,White,1,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,1,3,Swamp,Common,Land,,,,0,Colorless,0,Foil,0,,1,1
mz,Ikoria: Lair of Behemoths,3,17,Swamp,Common,Land,,,,0,Colorless,0,Foil,0,,1,1
mz,Core 2021,3,25,Swamp,Common,Land,,,,0,Colorless,0,Foil,0,,1,1
mz,Core 2021,5,7,Swamp,Common,Land,,,,0,Colorless,0,Foil,0,,1,1
mz,Zendikar Rising,1,32,Swamp,Common,Land,,,,0,Colorless,0,Foil,0,,1,2.5
mz,Zendikar Rising,3,21,Swamp,Common,Land,,,,0,Colorless,0,Foil,0,,1,2
mz,Zendikar Rising,4,32,Swarm Shambler,Rare,Creature,Fungus Beast,0,0,1,Green,1,Foil,0,,1,1
mz,Core 2021,1,3,Swift Response,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Core 2021,1,11,Swift Response,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Core 2021,1,25,Swift Response,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Core 2021,2,24,Swift Response,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Core 2021,2,35,Swift Response,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Core 2021,3,5,Swift Response,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Core 2021,3,8,Swift Response,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Core 2021,2,24,Swift Response,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Core 2021,3,24,Swift Response,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Core 2021,3,34,Swift Response,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Core 2021,3,34,Swift Response,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Core 2021,4,7,Swift Response,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Core 2021,4,14,Swift Response,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Core 2021,4,19,Swift Response,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Core 2021,4,27,Swift Response,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Core 2021,5,12,Swift Response,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Core 2021,5,16,Swift Response,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Core 2021,5,21,Swift Response,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,21,Swiftwater Cliffs,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,3,Swiftwater Cliffs,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,9,Swiftwater Cliffs,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,17,Swiftwater Cliffs,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,28,Swiftwater Cliffs,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,15,Swiftwater Cliffs,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,33,Swiftwater Cliffs,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Core 2021,1,3,Swiftwater Cliffs,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Core 2021,2,18,Swiftwater Cliffs,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Core 2021,2,31,Swiftwater Cliffs,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Core 2021,3,22,Swiftwater Cliffs,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Core 2021,4,25,Swiftwater Cliffs,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Core 2021,5,14,Swiftwater Cliffs,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Core 2021,5,24,Swiftwater Cliffs,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,5,Swiftwater Cliffs,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,18,Swiftwater Cliffs,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Zendikar Rising,1,11,Synchronized Spellcraft,Common,Instant,,,,1,Red,5,Regular,0,,1,0.15
mz,Zendikar Rising,1,25,Synchronized Spellcraft,Common,Instant,,,,1,Red,5,Regular,0,,1,0.15
mz,Zendikar Rising,1,30,Synchronized Spellcraft,Common,Instant,,,,1,Red,5,Regular,0,,1,0.15
mz,Zendikar Rising,2,17,Synchronized Spellcraft,Common,Instant,,,,1,Red,5,Regular,0,,1,0.15
mz,Zendikar Rising,2,21,Synchronized Spellcraft,Common,Instant,,,,1,Red,5,Regular,0,,1,0.15
mz,Zendikar Rising,2,26,Synchronized Spellcraft,Common,Instant,,,,1,Red,5,Regular,0,,1,0.15
mz,Zendikar Rising,2,31,Synchronized Spellcraft,Common,Instant,,,,1,Red,5,Regular,0,,1,0.15
mz,Zendikar Rising,3,12,Synchronized Spellcraft,Common,Instant,,,,1,Red,5,Regular,0,,1,0.15
mz,Zendikar Rising,3,15,Synchronized Spellcraft,Common,Instant,,,,1,Red,5,Regular,0,,1,0.15
mz,Zendikar Rising,3,24,Synchronized Spellcraft,Common,Instant,,,,1,Red,5,Regular,0,,1,0.15
mz,Zendikar Rising,4,4,Synchronized Spellcraft,Common,Instant,,,,1,Red,5,Regular,0,,1,0.15
mz,Zendikar Rising,4,9,Synchronized Spellcraft,Common,Instant,,,,1,Red,5,Regular,0,,1,0.15
mz,Zendikar Rising,4,25,Synchronized Spellcraft,Common,Instant,,,,1,Red,5,Regular,0,,1,0.15
mz,Zendikar Rising,4,31,Synchronized Spellcraft,Common,Instant,,,,1,Red,5,Regular,0,,1,0.15
mz,Zendikar Rising,5,3,Synchronized Spellcraft,Common,Instant,,,,1,Red,5,Regular,0,,1,0.15
mz,Zendikar Rising,5,16,Synchronized Spellcraft,Common,Instant,,,,1,Red,5,Regular,0,,1,0.15
mz,Zendikar Rising,5,18,Synchronized Spellcraft,Common,Instant,,,,1,Red,5,Regular,0,,1,0.15
mz,Zendikar Rising,5,20,Synchronized Spellcraft,Common,Instant,,,,1,Red,5,Regular,0,,1,0.15
mz,Zendikar Rising,1,20,"Taborax, Hope's Demise",Rare,Creature,Demon Cleric,2,2,1,Black,3,Regular,1,Flying,1,2.5
mz,Zendikar Rising,4,35,"Taborax, Hope's Demise",Rare,Creature,Demon Cleric,2,2,1,Black,3,Regular,1,Flying,1,2.5
mz,Zendikar Rising,5,15,"Taborax, Hope's Demise",Rare,Creature,Demon Cleric,2,2,1,Black,3,Regular,1,Flying,1,2.5
mz,Zendikar Rising,1,15,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,1,22,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,1,33,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,1,35,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,2,8,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Foil,1,Deathtouch,1,0.25
mz,Zendikar Rising,2,30,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,2,31,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,2,32,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,2,34,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,3,2,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,3,8,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,3,9,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,3,10,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,3,11,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,4,8,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,4,12,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,4,20,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,5,7,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,5,14,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,5,30,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
mz,Zendikar Rising,5,35,Tajuru Blightblade,Common,Creature,Elf Rogue,1,1,1,Green,1,Regular,1,Deathtouch,1,0.15
